5 5
5 5.00024
5 5.00048
5 5.00072
5 5.00096
5 5.0012
5 5.00144
5 5.00168
5 5.00192
5 5.00216
5 5.0024
5 5.00264
5 5.00288
5 5.00312
5 5.00336
5 5.0036
5 5.00384
5 5.00408
5 5.00432
5 5.00456
5 5.0048
5 5.00504
5 5.00528
5 5.00552
5 5.00576
5 5.006
5 5.00624
5 5.00648
5 5.00672
5 5.00696
5 5.0072
5 5.00744
5 5.00768
5 5.00792
5 5.00816
5 5.0084
5 5.00864
5 5.00888
5 5.00912
5 5.00936
5 5.0096
5 5.00984
5 5.01008
5 5.01032
5 5.01056
5 5.0108
5 5.01104
5 5.01128
5 5.01152
5 5.01176
5 5.012
5 5.01224
5 5.01248
5 5.01272
5 5.01296
5 5.0132
5 5.01344
5 5.01368
5 5.01392
5 5.01416
5 5.0144
5 5.01464
5 5.01488
5 5.01512
5 5.01536
5 5.0156
5 5.01584
5 5.01608
5 5.01632
5 5.01656
5 5.0168
5 5.01704
5 5.01728
5 5.01752
5 5.01776
5 5.018
5 5.01824
5 5.01848
5 5.01872
5 5.01896
5 5.0192
5 5.01944
5 5.01968
5 5.01992
5 5.02016
5 5.0204
5 5.02064
5 5.02088
5 5.02112
5 5.02136
5 5.0216
5 5.02184
5 5.02208
5 5.02232
5 5.02256
5 5.0228
5 5.02304
5 5.02328
5 5.02352
5 5.02376
5 5.024
5 5.02424
5 5.02448
5 5.02472
5 5.02496
5 5.0252
5 5.02544
5 5.02568
5 5.02592
5 5.02616
5 5.0264
5 5.02664
5 5.02688
5 5.02712
5 5.02736
5 5.0276
5 5.02784
5 5.02808
5 5.02832
5 5.02856
5 5.0288
5 5.02904
5 5.02928
5 5.02952
5 5.02976
5 5.03
5 5.03024
5 5.03048
5 5.03072
5 5.03096
5 5.0312
5 5.03144
5 5.03168
5 5.03192
5 5.03216
5 5.0324
5 5.03264
5 5.03288
5 5.03312
5 5.03336
5 5.0336
5 5.03384
5 5.03408
5 5.03432
5 5.03456
5 5.0348
5 5.03504
5 5.03528
5 5.03552
5 5.03576
5 5.036
5 5.03624
5 5.03648
5 5.03672
5 5.03696
5 5.0372
5 5.03744
5 5.03768
5 5.03792
5 5.03816
5 5.0384
5 5.03864
5 5.03888
5 5.03912
5 5.03936
5 5.0396
5 5.03984
5 5.04008
5 5.04032
5 5.04056
5 5.0408
5 5.04104
5 5.04128
5 5.04152
5 5.04176
5 5.042
5 5.04224
5 5.04248
5 5.04272
5 5.04296
5 5.0432
5 5.04344
5 5.04368
5 5.04392
5 5.04416
5 5.0444
5 5.04464
5 5.04488
5 5.04512
5 5.04536
5 5.0456
5 5.04584
5 5.04608
5 5.04632
5 5.04656
5 5.0468
5 5.04704
5 5.04728
5 5.04752
5 5.04776
5 5.048
5 5.04824
5 5.04848
5 5.04872
5 5.04896
5 5.0492
5 5.04944
5 5.04968
5 5.04992
5 5.05016
5 5.0504
5 5.05064
5 5.05088
5 5.05112
5 5.05136
5 5.0516
5 5.05184
5 5.05208
5 5.05232
5 5.05256
5 5.0528
5 5.05304
5 5.05328
5 5.05352
5 5.05376
5 5.054
5 5.05424
5 5.05448
5 5.05472
5 5.05496
5 5.0552
5 5.05544
5 5.05568
5 5.05592
5 5.05616
5 5.0564
5 5.05664
5 5.05688
5 5.05712
5 5.05736
5 5.0576
5 5.05784
5 5.05808
5 5.05832
5 5.05856
5 5.0588
5 5.05904
5 5.05928
5 5.05952
5 5.05976
5 5.06
5 5.06024
5 5.06048
5 5.06072
5 5.06096
5 5.0612
5 5.06144
5 5.06168
5 5.06192
5 5.06216
5 5.0624
5 5.06264
5 5.06288
5 5.06312
5 5.06336
5 5.0636
5 5.06384
5 5.06408
5 5.06432
5 5.06456
5 5.0648
5 5.06504
5 5.06528
5 5.06552
5 5.06576
5 5.066
5 5.06624
5 5.06648
5 5.06672
5 5.06696
5 5.0672
5 5.06744
5 5.06768
5 5.06792
5 5.06816
5 5.0684
5 5.06864
5 5.06888
5 5.06912
5 5.06936
5 5.0696
5 5.06984
5 5.07008
5 5.07032
5 5.07056
5 5.0708
5 5.07104
5 5.07128
5 5.07152
5 5.07176
5 5.072
5 5.07224
5 5.07248
5 5.07272
5 5.07296
5 5.0732
5 5.07344
5 5.07368
5 5.07392
5 5.07416
5 5.0744
5 5.07464
5 5.07488
5 5.07512
5 5.07536
5 5.0756
5 5.07584
5 5.07608
5 5.07632
5 5.07656
5 5.0768
5 5.07704
5 5.07728
5 5.07752
5 5.07776
5 5.078
5 5.07824
5 5.07848
5 5.07872
5 5.07896
5 5.0792
5 5.07944
5 5.07968
5 5.07992
5 5.08016
5 5.0804
5 5.08064
5 5.08088
5 5.08112
5 5.08136
5 5.0816
5 5.08184
5 5.08208
5 5.08232
5 5.08256
5 5.0828
5 5.08304
5 5.08328
5 5.08352
5 5.08376
5 5.084
5 5.08424
5 5.08448
5 5.08472
5 5.08496
5 5.0852
5 5.08544
5 5.08568
5 5.08592
5 5.08616
5 5.0864
5 5.08664
5 5.08688
5 5.08712
5 5.08736
5 5.0876
5 5.08784
5 5.08808
5 5.08832
5 5.08856
5 5.0888
5 5.08904
5 5.08928
5 5.08952
5 5.08976
5 5.09
5 5.09024
5 5.09048
5 5.09072
5 5.09096
5 5.0912
5 5.09144
5 5.09168
5 5.09192
5 5.09216
5 5.0924
5 5.09264
5 5.09288
5 5.09312
5 5.09336
5 5.0936
5 5.09384
5 5.09408
5 5.09432
5 5.09456
5 5.0948
5 5.09504
5 5.09528
5 5.09552
5 5.09576
5 5.096
5 5.09624
5 5.09648
5 5.09672
5 5.09696
5 5.0972
5 5.09744
5 5.09768
5 5.09792
5 5.09816
5 5.0984
5 5.09864
5 5.09888
5 5.09912
5 5.09936
5 5.0996
5 5.09984
5 5.10008
5 5.10032
5 5.10056
5 5.1008
5 5.10104
5 5.10128
5 5.10152
5 5.10176
5 5.102
5 5.10224
5 5.10248
5 5.10272
5 5.10296
5 5.1032
5 5.10344
5 5.10368
5 5.10392
5 5.10416
5 5.1044
5 5.10464
5 5.10488
5 5.10512
5 5.10536
5 5.1056
5 5.10584
5 5.10608
5 5.10632
5 5.10656
5 5.1068
5 5.10704
5 5.10728
5 5.10752
5 5.10776
5 5.108
5 5.10824
5 5.10848
5 5.10872
5 5.10896
5 5.1092
5 5.10944
5 5.10968
5 5.10992
5 5.11016
5 5.1104
5 5.11064
5 5.11088
5 5.11112
5 5.11136
5 5.1116
5 5.11184
5 5.11208
5 5.11232
5 5.11256
5 5.1128
5 5.11304
5 5.11328
5 5.11352
5 5.11376
5 5.114
5 5.11424
5 5.11448
5 5.11472
5 5.11496
5 5.1152
5 5.11544
5 5.11568
5 5.11592
5 5.11616
5 5.1164
5 5.11664
5 5.11688
5 5.11712
5 5.11736
5 5.1176
5 5.11784
5 5.11808
5 5.11832
5 5.11856
5 5.1188
5 5.11904
5 5.11928
5 5.11952
5 5.11976
5 5.12
5 5.12024
5 5.12048
5 5.12072
5 5.12096
5 5.1212
5 5.12144
5 5.12168
5 5.12192
5 5.12216
5 5.1224
5 5.12264
5 5.12288
5 5.12312
5 5.12336
5 5.1236
5 5.12384
5 5.12408
5 5.12432
5 5.12456
5 5.1248
5 5.12504
5 5.12528
5 5.12552
5 5.12576
5 5.126
5 5.12624
5 5.12648
5 5.12672
5 5.12696
5 5.1272
5 5.12744
5 5.12768
5 5.12792
5 5.12816
5 5.1284
5 5.12864
5 5.12888
5 5.12912
5 5.12936
5 5.1296
5 5.12984
5 5.13008
5 5.13032
5 5.13056
5 5.1308
5 5.13104
5 5.13128
5 5.13152
5 5.13176
5 5.132
5 5.13224
5 5.13248
5 5.13272
5 5.13296
5 5.1332
5 5.13344
5 5.13368
5 5.13392
5 5.13416
5 5.1344
5 5.13464
5 5.13488
5 5.13512
5 5.13536
5 5.1356
5 5.13584
5 5.13608
5 5.13632
5 5.13656
5 5.1368
5 5.13704
5 5.13728
5 5.13752
5 5.13776
5 5.138
5 5.13824
5 5.13848
5 5.13872
5 5.13896
5 5.1392
5 5.13944
5 5.13968
5 5.13992
5 5.14016
5 5.1404
5 5.14064
5 5.14088
5 5.14112
5 5.14136
5 5.1416
5 5.14184
5 5.14208
5 5.14232
5 5.14256
5 5.1428
5 5.14304
5 5.14328
5 5.14352
5 5.14376
5 5.144
5 5.14424
5 5.14448
5 5.14472
5 5.14496
5 5.1452
5 5.14544
5 5.14568
5 5.14592
5 5.14616
5 5.1464
5 5.14664
5 5.14688
5 5.14712
5 5.14736
5 5.1476
5 5.14784
5 5.14808
5 5.14832
5 5.14856
5 5.1488
5 5.14904
5 5.14928
5 5.14952
5 5.14976
5 5.15
5 5.15024
5 5.15048
5 5.15072
5 5.15096
5 5.1512
5 5.15144
5 5.15168
5 5.15192
5 5.15216
5 5.1524
5 5.15264
5 5.15288
5 5.15312
5 5.15336
5 5.1536
5 5.15384
5 5.15408
5 5.15432
5 5.15456
5 5.1548
5 5.15504
5 5.15528
5 5.15552
5 5.15576
5 5.156
5 5.15624
5 5.15648
5 5.15672
5 5.15696
5 5.1572
5 5.15744
5 5.15768
5 5.15792
5 5.15816
5 5.1584
5 5.15864
5 5.15888
5 5.15912
5 5.15936
5 5.1596
5 5.15984
5 5.16008
5 5.16032
5 5.16056
5 5.1608
5 5.16104
5 5.16128
5 5.16152
5 5.16176
5 5.162
5 5.16224
5 5.16248
5 5.16272
5 5.16296
5 5.1632
5 5.16344
5 5.16368
5 5.16392
5 5.16416
5 5.1644
5 5.16464
5 5.16488
5 5.16512
5 5.16536
5 5.1656
5 5.16584
5 5.16608
5 5.16632
5 5.16656
5 5.1668
5 5.16704
5 5.16728
5 5.16752
5 5.16776
5 5.168
5 5.16824
5 5.16848
5 5.16872
5 5.16896
5 5.1692
5 5.16944
5 5.16968
5 5.16992
5 5.17016
5 5.1704
5 5.17064
5 5.17088
5 5.17112
5 5.17136
5 5.1716
5 5.17184
5 5.17208
5 5.17232
5 5.17256
5 5.1728
5 5.17304
5 5.17328
5 5.17352
5 5.17376
5 5.174
5 5.17424
5 5.17448
5 5.17472
5 5.17496
5 5.1752
5 5.17544
5 5.17568
5 5.17592
5 5.17616
5 5.1764
5 5.17664
5 5.17688
5 5.17712
5 5.17736
5 5.1776
5 5.17784
5 5.17808
5 5.17832
5 5.17856
5 5.1788
5 5.17904
5 5.17928
5 5.17952
5 5.17976
5 5.18
5 5.18024
5 5.18048
5 5.18072
5 5.18096
5 5.1812
5 5.18144
5 5.18168
5 5.18192
5 5.18216
5 5.1824
5 5.18264
5 5.18288
5 5.18312
5 5.18336
5 5.1836
5 5.18384
5 5.18408
5 5.18432
5 5.18456
5 5.1848
5 5.18504
5 5.18528
5 5.18552
5 5.18576
5 5.186
5 5.18624
5 5.18648
5 5.18672
5 5.18696
5 5.1872
5 5.18744
5 5.18768
5 5.18792
5 5.18816
5 5.1884
5 5.18864
5 5.18888
5 5.18912
5 5.18936
5 5.1896
5 5.18984
5 5.19008
5 5.19032
5 5.19056
5 5.1908
5 5.19104
5 5.19128
5 5.19152
5 5.19176
5 5.192
5 5.19224
5 5.19248
5 5.19272
5 5.19296
5 5.1932
5 5.19344
5 5.19368
5 5.19392
5 5.19416
5 5.1944
5 5.19464
5 5.19488
5 5.19512
5 5.19536
5 5.1956
5 5.19584
5 5.19608
5 5.19632
5 5.19656
5 5.1968
5 5.19704
5 5.19728
5 5.19752
5 5.19776
5 5.198
5 5.19824
5 5.19848
5 5.19872
5 5.19896
5 5.1992
5 5.19944
5 5.19968
5 5.19992
5 5.20016
5 5.2004
5 5.20064
5 5.20088
5 5.20112
5 5.20136
5 5.2016
5 5.20184
5 5.20208
5 5.20232
5 5.20256
5 5.2028
5 5.20304
5 5.20328
5 5.20352
5 5.20376
5 5.204
5 5.20424
5 5.20448
5 5.20472
5 5.20496
5 5.2052
5 5.20544
5 5.20568
5 5.20592
5 5.20616
5 5.2064
5 5.20664
5 5.20688
5 5.20712
5 5.20736
5 5.2076
5 5.20784
5 5.20808
5 5.20832
5 5.20856
5 5.2088
5 5.20904
5 5.20928
5 5.20952
5 5.20976
